TELEFONO;OPERADORA;MONTO;ESTABLECIMIENTO;EMPRESA;FECHA_HORA
988491896;CLARO;19.99;ADOBE CREATIVE CLOU;ADOBE;2/5/2024
995612464;CLARO;152.46;SUPERMAXI ELOY ALFA;UBER;23/3/2024
967688819;CLARO;63.82;DIFARE S A;ZARA;8/8/2024
984071118;Movistar;;;;6/4/2024
981681748;CLARO;100.00;KS ALPS ECUADOR S A;ZARA;27/3/2024
994347688;CLARO;;;;21/6/2024
998106971;CLARO;81.64;IESS ROTATIVO WEB V;CANVA;13/4/2024
939556551;CLARO;63.01;YOYOTOURS;UBER;5/5/2024
988959891;CLARO;;;;31/5/2024
979395405;CLARO;;;;4/8/2024
987080351;Movistar;7.99;NETFLIX.COM;NETFLIX;31/5/2024
988995971;CLARO;305.00;ST LIFE;HOSTGATOR;25/4/2024
993760848;CLARO;4.07;UBER * PENDING;UBER;28/7/2024
978897642;Movistar;2.94;UBER * PENDING;UBER;28/1/2024
985343585;CLARO;688.67;IESS ROTATIVO WEB V;CANVA;1/1/2024
998762078;Movistar;71.58;AVIANCA CALL CENTER;CANVA;16/7/2024
979058186;Movistar;938.97;DECORCASA CIA LTDA;CANVA;28/2/2024
994500635;CLARO;55.19;SETEL S A CM;ZARA;11/2/2024
997834614;CLARO;101.83;SETEL S A CM;ZARA;20/4/2024
999732161;CLARO;98.60;PHARMAVIDA;CANVA;28/3/2024
984069624;Movistar;10.99;NETFLIX.COM;NETFLIX;23/4/2024
994898819;CLARO;1000.00;USAFIS.ORG;HOSTGATOR;29/7/2024
984244822;Movistar;67.13;SETEL S A CM;ZARA;15/7/2024
962619142;Movistar;285.12;DENTAL UNIVERSITARI;STARPLUS;7/2/2024
995068235;Movistar;58.61;SETEL S A CM;ZARA;18/6/2024
998973180;Movistar;55.03;SETEL S A CM;ZARA;16/3/2024
984137439;Movistar;573.87;FUNDACION ESCUELA F;FACEBOOK;30/3/2024
994924527;CLARO;149.95;FYBECA;UBER;27/2/2024
992915631;Movistar;283.98;TICKETSHOW S A PMZ;ZARA;26/7/2024
996290642;CNT;1.89;UBR* PENDING.UBER.C;UBER;24/5/2024
997542718;CLARO;195.00;SP U.S. POLO ASSN.;Spotify;16/7/2024
998217792;CLARO;24.48;UB *EATS ECUADOR;UBER;15/1/2024
969093972;CLARO;1.87;UBER * PENDING;UBER;16/6/2024
959567641;CLARO;7.32;UBER * PENDING;UBER;8/8/2024
995949348;Movistar;;;;30/6/2024
999801588;Movistar;119.44;SETEL S A CM;ZARA;15/7/2024
997489115;CLARO;80.81;MANSUERA S A;ZARA;19/3/2024
958620379;Movistar;338.21;UEES PMZ;AMAZON;25/3/2024
993918914;CLARO;54.34;SETEL S A CM;ZARA;3/6/2024
984394692;Movistar;191.12;LANSEY S A BP;ZARA;9/4/2024
993647467;CLARO;;;;30/6/2024
983883396;Movistar;60.42;SETEL S A CM;ZARA;16/6/2024
984493029;Movistar;135.66;TIPTI 1 PP;APPLE;9/4/2024
996403536;CNT;2.21;UBER * PENDING;UBER;3/7/2024
987380466;CLARO;2.13;UBER * PENDING;UBER;5/6/2024
984563755;Movistar;;;;10/3/2024
999447450;CLARO;58.31;SETEL S A CM;ZARA;1/4/2024
980975595;CLARO;;;;16/7/2024
987083368;CLARO;375.00;ST LIFE;HOSTGATOR;15/7/2024
987642346;Movistar;6.30;UB *EATS ECUADOR;UBER;6/6/2024
986496462;CLARO;10.99;NETFLIX.COM;NETFLIX;23/2/2024
980946420;CLARO;12.86;UB *EATS ECUADOR;UBER;20/3/2024
996600219;Movistar;3.48;UBER * PENDING;UBER;20/3/2024
962608133;Movistar;76.47;ACEROSCENTER CIA LT;PAYPAL;2/2/2024
984697330;Movistar;;;;23/3/2024
997481333;Movistar;51.02;HIPER MILAGRO LC 64;PAYPAL;20/4/2024
992572339;Movistar;200.00;ST LIFE;HOSTGATOR;4/8/2024
989710976;CLARO;60.00; Terminal Cuenc;UBER;14/6/2024
999945211;Movistar;150.00; Portoviejo;Spotify;13/7/2024
984971129;CLARO;2.34;UBER * PENDING;UBER;3/1/2024
998706890;CLARO;2.79;UBR* PENDING.UBER.C;UBER;24/8/2024
984684308;Movistar;2.67;UBR* PENDING.UBER.C;UBER;11/6/2024
995608748;Movistar;41.00;PAYPAL *SCALAHIGHER;PAYPAL;5/6/2024
999484206;CLARO;280.65;ST LIFE;HOSTGATOR;18/3/2024
999484206;CLARO;126.57;ST LIFE;HOSTGATOR;12/7/2024
986980578;CLARO;82.58;Orgu Autosharecorp ;UBER;24/7/2024
995124615;Movistar;112.92;CONORQUE AMERICAS;ZARA;12/1/2024
984432247;Movistar;3.15;UBER *TRIP;UBER;16/8/2024
985011700;CLARO;3.61;UBER * PENDING;UBER;17/3/2024
998351839;Movistar;119.23;TACA WEB USA PA VI;PAYPAL;7/7/2024
983445023;Movistar;28.08;UB *EATS ECUADOR;UBER;21/4/2024
998179411;Movistar;2.00;FACEBK SW5HKXBRG2;FACEBOOK;13/7/2024
999780880;Movistar;117.00;ST LIFE;HOSTGATOR;9/3/2024
984005102;CLARO;80.00;FETAL MED;LinkedIn;19/5/2024
997428212;CLARO;21600.00;PRONTOMIO COMPRA Y ;PAYPAL;17/6/2024
991148949;CLARO;80.13;TIPTI 1 PP;APPLE;20/5/2024
959201672;CLARO;371.00;PANDORA PP;APPLE;11/7/2024
990840101;CLARO;230.00;SCALA ECUADOR KS;FACEBOOK;21/2/2024
997984075;CLARO;60.00; Milagro;MICROSOFT;22/3/2024
994876313;CLARO;90.95;TIPTI1 PMZ;AMAZON;9/6/2024
990689717;CLARO;175.00;Avianca.com;CANVA;25/1/2024
982258278;CNT;2.08;UBR* PENDING.UBER.C;UBER;27/1/2024
992638028;CNT;191.36;LATAM AIRLINES ECUA;AIRBNB;18/6/2024
999716880;Movistar;12.50;US SQUASH;STARPLUS;11/5/2024
995827237;CLARO;9.99;APPLE.COM/BILL;APPLE;21/8/2024
998347321;Movistar;19.00;Hotmart El orculo d;ADOBE;15/7/2024
980301596;CLARO;102.00;BMI SERVICES INC;MICROSOFT;6/3/2024
999823965;Movistar;146.12;SA DE DISTRIBUCION;ADOBE;25/3/2024
987268243;Movistar;188.14;COMERCIAL MEGA KYWI;UBER;22/7/2024
960877171;CLARO;1510.22;LATAM AIRLINES ECUA;AIRBNB;2/3/2024
958889580;Movistar;5.16;UBER * PENDING;UBER;15/4/2024
987554296;Movistar;4.01;UBR* PENDING.UBER.C;UBER;4/5/2024
984515620;Movistar;80.00; Centro Ambato;AMAZON;5/4/2024
985209675;CLARO;;;;21/3/2024
992667271;CLARO;940.00;MATHWORKS LIMITED;LinkedIn;19/5/2024
987496979;CLARO;29.99;GOOGLE *Strava Inc;GOOGLE;6/8/2024
983341384;Movistar;63.25;SETEL S A CM;ZARA;31/5/2024
987300230;Movistar;;;;28/1/2024
996600219;Movistar;3.92;UBER * PENDING;UBER;25/1/2024
999255644;CLARO;300.00;DRA LILIANA CARRASC;ZARA;6/4/2024
986740677;CLARO;81.21;INVER RANC SAS;STARPLUS;4/6/2024
993749958;CLARO;112.71;HOSPITAL METROPOLIT;HOSTGATOR;19/1/2024
994491287;CLARO;86.80;ATTENZA DF ECUADOR ;ADOBE;25/3/2024
981055745;CLARO;200.92;CENTRO EDUCATIVO IN;LinkedIn;30/8/2024
985888488;CLARO;2.99;APPLE.COM/BILL;APPLE;18/3/2024
984160642;Movistar;72.73;SETEL S A CM;ZARA;16/8/2024
992552779;CLARO;10.99;NETFLIX.COM;NETFLIX;24/4/2024
984190439;Movistar;1.23;UBR* PENDING.UBER.C;UBER;21/2/2024
983783983;Movistar;10.98;NETFLIX.COM;NETFLIX;4/7/2024
984593976;CLARO;2400.00;LAVCA VEHICULOS 6 D;ADOBE;30/4/2024
984549383;Movistar;71.12;SETEL S A CM;ZARA;19/1/2024
987221196;Movistar;63.80;SETEL S A CM;ZARA;8/6/2024
990615140;Movistar;155.00;546-DUTY FREE AMERI;FACEBOOK;28/1/2024
984621093;CLARO;50.00; Vista para tod;ZARA;19/5/2024
994356858;CLARO;;;;20/8/2024
997363179;CLARO;166.40;HERBALIFE PMZ;AMAZON;22/1/2024
983588756;Movistar;200.00; Colon;MICROSOFT;13/7/2024
997431089;Movistar;1186.53;PAYPAL *AIRBNB HMZP;PAYPAL;19/3/2024
992600011;Movistar;246.00;PAYPAL *SCALAHIGHER;PAYPAL;15/7/2024
997797945;CLARO;12.78;UB *EATS ECUADOR;UBER;3/3/2024
992515783;CLARO;3.61;UBER * PENDING;UBER;12/8/2024
999701879;Movistar;4.99;NETFLIX.COM;NETFLIX;8/4/2024
995689772;Movistar;4.49;Google Melsoft;GOOGLE;21/5/2024
985859441;CLARO;120.00;ST LIFE;HOSTGATOR;27/3/2024
994240053;CLARO;255.00;BMI SERVICES INC;MICROSOFT;3/4/2024
987293287;Movistar;110.00; Kennedy;LinkedIn;17/1/2024
997254420;CLARO;;;;9/1/2024
987003444;Movistar;8.67;UBR* PENDING.UBER.C;UBER;6/5/2024
986400187;CLARO;171.76;MALISSIMA;AMAZON;16/8/2024
996187138;Movistar;1.99;GOOGLE *Google Stor;GOOGLE;10/4/2024
961002900;CNT;10.99;NETFLIX.COM;NETFLIX;26/5/2024
999728104;CLARO;3.27;UBR* PENDING.UBER.C;UBER;27/2/2024
982703381;CLARO;256.30;BMI SERVICES INC;MICROSOFT;7/2/2024
959112524;CLARO;10.99;NETFLIX.COM;NETFLIX;9/3/2024
998010222;CLARO;7.99;NETFLIX.COM;NETFLIX;12/7/2024
999445796;CLARO;1338.87;Alibaba.com;AIRBNB;27/2/2024
998029972;CLARO;199.16;PINTULAC PUEMBO;UBER;17/2/2024
999238303;Movistar;50.03;ECUAFERRI SUC VERAC;UBER;9/3/2024
990065011;CLARO;340.00; Guayaquil;PAYPAL;26/2/2024
984953376;CLARO;3.10;FACEBK *582FUW7CF2;FACEBOOK;3/4/2024
996405451;CLARO;2.44;UBR* PENDING.UBER.C;UBER;23/3/2024
994370600;CLARO;151.08;OLD NAVY ON-LINE;AMAZON;1/3/2024
996290642;CNT;2.73;UBR* PENDING.UBER.C;UBER;9/4/2024
997761125;Movistar;8.00;PAYPAL *NY TIMES NY;PAYPAL;28/3/2024
983264974;CLARO;50.00; Supermaxi Tulc;UBER;6/4/2024
999776378;Movistar;126.00;VETERINARIA DE GATO;HOSTGATOR;20/3/2024
995501243;Movistar;60.00;PayPhone;PAYPAL;26/3/2024
985689280;CLARO;50.50;MONTESERRIN;UBER;26/3/2024
993476692;CLARO;62.61;DEBLEX LOGISTICS LL;ADOBE;12/8/2024
967447663;CLARO;68.80;Ole Insurance Group;GOOGLE;8/7/2024
999916555;Movistar;1.89;UBER * PENDING;UBER;5/4/2024
962962322;Movistar;240.57;AIRBNB * HMKXDXQZPF;AIRBNB;10/5/2024
980508637;CLARO;6.69;UBR* PENDING.UBER.C;UBER;9/8/2024
998230949;CLARO;14.55;UBER *TRIP;UBER;17/3/2024
958888265;CLARO;6.31;UBER * PENDING;UBER;4/2/2024
998696409;CLARO;58.54;FB LINEAS AEREAS SA;ZARA;25/6/2024
983037768;CLARO;167.83;ST LIFE;HOSTGATOR;14/4/2024
967205892;CLARO;;;;5/2/2024
998311148;Movistar;10.99;NETFLIX.COM;NETFLIX;30/3/2024
998395752;CLARO;9.99;APPLE.COM/BILL;APPLE;4/4/2024
983515699;Movistar;50.00;HOTEL SHERATON PP;APPLE;17/3/2024
997095623;CLARO;95.58;FERRISARIATO CEIBOS;ZARA;13/4/2024
995311648;CLARO;91.50;HOTEL RIONE;LinkedIn;3/5/2024
988378731;Movistar;51.37;MEGA KYWI MANTA;CANVA;16/1/2024
982149938;CNT;;;;17/4/2024
982928558;CLARO;;;;3/3/2024
987016234;Movistar;6.74;UBER *TRIP;UBER;21/2/2024
998204851;Movistar;59.86;PRIMOR PORTAL;PAYPAL;3/6/2024
967378998;Movistar;;;;6/1/2024
997143189;CLARO;358.99;BMI SERVICES INC;MICROSOFT;30/8/2024
968441130;CLARO;5.49;UBER *TRIP HELP.UBE;UBER;30/1/2024
998851630;CLARO;2.52;UBER *TRIP;UBER;17/7/2024
998406599;Movistar;442.00;FLYWIRE*UCM;SKYPE;5/6/2024
984356859;Movistar;60.99;TEMU.COM;ZOOM;21/2/2024
984815892;CLARO;2.65;UBR* PENDING.UBER.C;UBER;4/1/2024
999094943;CNT;246.30;STEVE MADDEN QUICEN;ADOBE;5/2/2024
998096067;Movistar;0.99;APPLE.COM BILL;APPLE;27/1/2024
958864135;CLARO;129.00;ST LIFE;HOSTGATOR;24/3/2024
999593513;CLARO;2.14;UBER *TRIP;UBER;17/4/2024
996402220;CLARO;2.43;UBER * PENDING;UBER;21/5/2024
995653252;CLARO;6.88;UBER *TRIP;UBER;30/5/2024
960407739;CLARO;7.32;UBER *TRIP;UBER;2/1/2024
989592150;CLARO;79.99;LinkedIn SN 9712571;LinkedIn;4/4/2024
998755447;CLARO;54.90;GO QUITO HOTEL;GOOGLE;15/3/2024
987236901;Movistar;65.23;BONCIBO;AIRBNB;15/6/2024
999070460;CLARO;1404.46;PEUGEOT REP UIO;STARPLUS;17/7/2024
994373104;CLARO;65.02;HIPERMARKET VERGELE;GOOGLE;15/1/2024
997496129;CLARO;;;;27/5/2024
983513527;Movistar;1.99;APPLE.COM/BILL;APPLE;3/4/2024
987678932;CLARO;3.46;UBR* PENDING.UBER.C;UBER;4/5/2024
967205892;CLARO;;;;14/4/2024
960407739;CLARO;0.53;UBER *TRIP;UBER;1/8/2024
999318670;CLARO;100.00;PAYPAL *SOFIRIBADEN;PAYPAL;11/7/2024
969805739;CLARO;74.00;FLORERIA ESCARLATA;CANVA;11/7/2024
988464453;CLARO;;;;8/8/2024
993099033;CLARO;103.47;SUPER SANTAMARIA AM;AMAZON;22/1/2024
983514598;CLARO;101.69;SUPERSANTAMARIA MIT;UBER;11/2/2024
988972055;CLARO;13.98;NETFLIX.COM;NETFLIX;19/7/2024
999210984;CLARO;3.99;APPLE.COM/BILL;APPLE;26/5/2024
988915986;CLARO;18.65;UB *EATS ECUADOR;UBER;4/1/2024
997394793;CLARO;200.00;ST LIFE;HOSTGATOR;23/1/2024
987463951;Movistar;52.60;TITAN CUENCA;CANVA;22/6/2024
995960528;CLARO;57.12;VIP AUTOLUJOS;STARPLUS;24/8/2024
992776755;Movistar;75.00;PayPhone;PAYPAL;14/5/2024
985155516;CLARO;132.99;EIMEPARTS S A S;ZARA;23/3/2024
967521676;CLARO;10.99;NETFLIX.COM;NETFLIX;4/4/2024
984096898;Movistar;4874.00;DISTRIVEHIC GYE VEH;GOOGLE;15/1/2024
994886848;CLARO;230.00; Tumbaco;AMAZON;17/3/2024
982231951;CLARO;56.37;AMZN Mktp US;STARPLUS;2/6/2024
968666168;CLARO;;;;21/8/2024
994389615;CLARO;70.59;HIPERMARKET PASEO D;ADOBE;22/4/2024
995645667;Movistar;250.00;UNIVERSIDAD CATOLIC;UBER;12/6/2024
999204653;CLARO;3.54;UBER * PENDING;UBER;27/5/2024
997266727;CLARO;2.73;UBER * PENDING;UBER;22/5/2024
998555983;Movistar;9.99;PAYPAL *SPOTIFY;PAYPAL;26/8/2024
959703233;CLARO;;;;11/2/2024
999009702;Movistar;171.18;SUPER SANTAMARIA TU;ZARA;5/8/2024
982731826;CLARO;4.22;FACEBK 44Y8RUXHB2;FACEBOOK;20/5/2024
979169617;Movistar;105.50;JURGEN CAFE;UBER;5/1/2024
998924755;CLARO;84.00;NAJOCFASHION CIA LT;PAYPAL;14/2/2024
983894617;CLARO;;;;6/1/2024
983894481;CLARO;344.16;PINTURAS CONDOR S A;ZARA;23/2/2024
994413253;CLARO;;;;22/6/2024
979407413;CLARO;81.93;TIPTI1 PMZ;AMAZON;11/4/2024
967802652;CLARO;;;;19/3/2024
997219979;CLARO;500.00; La Garzota;ZARA;20/5/2024
992626685;Movistar;270.00; Centro Cuenca;CANVA;8/5/2024
998926469;Movistar;2.35;UBR* PENDING.UBER.C;UBER;6/8/2024
998371467;Movistar;;;;14/1/2024
997282207;CLARO;3.30;TIER ES RIDE;ADOBE;19/4/2024
992573959;CLARO;10.99;NETFLIX.COM;NETFLIX;17/6/2024
987569139;Movistar;4.95;UBR* PENDING.UBER.C;UBER;7/2/2024
993277713;CLARO;112.00;COMITE PUERTO AZUL;UBER;26/8/2024
992523944;Movistar;250.58;INTERLAB S A;ZARA;16/6/2024
988367083;CLARO;600.00;SERVICIO DE RENTAS ;ADOBE;6/8/2024
999565440;CLARO;223.92;FYBECA;UBER;20/7/2024
991527815;CLARO;200.03;IESS ROTATIVO WEB V;CANVA;20/1/2024
995941530;Movistar;;;;2/6/2024
999857061;Movistar;1.87;UBER * PENDING;UBER;28/1/2024
959470883;Movistar;6.72;UBR* PENDING.UBER.C;UBER;17/1/2024
985669887;CLARO;16.65;UB *EATS ECUADOR;UBER;24/6/2024
991513829;Movistar;15.13;Amazon Prime;AMAZON;1/3/2024
989965148;CLARO;2.01;Amazon Prime;AMAZON;13/1/2024
999612902;CLARO;191.83;CNEL EP AGENCIA GUA;ADOBE;25/1/2024
979510513;CLARO;81.60;BMI SERVICES INC;MICROSOFT;1/7/2024
959797738;CLARO;;;;6/7/2024
984535850;Movistar;;;;15/3/2024
991394866;CLARO;370.00;GDIT USEMBASSY MRVF;GITHUB;18/5/2024
999554492;CLARO;230.00;JP DIGITAL-DEL-ECUA;ADOBE;22/4/2024
999881291;CLARO;3.35;UBR* PENDING.UBER.C;UBER;1/1/2024
958921351;Movistar;3.08;UBR* PENDING.UBER.C;UBER;17/8/2024
996961468;Movistar;7.99;NETFLIX.COM;NETFLIX;14/5/2024
996610976;CLARO;62.05;SUPERMAXI 12 DE OCT;UBER;1/1/2024
987041366;CLARO;62.54;HIPERMARKET 6 DE DI;LinkedIn;14/1/2024
998499688;Movistar;137.65;TIPTI 1 PP;APPLE;22/2/2024
983266703;CLARO;2.81;UBR* PENDING.UBER.C;UBER;14/4/2024
963310776;Movistar;7.99;NETFLIX.COM;NETFLIX;19/1/2024
995508845;CLARO;10.99;NETFLIX.COM;NETFLIX;26/8/2024
998857536;Movistar;183.94;www aliexpress com;MICROSOFT;30/6/2024
999431370;CLARO;48.02;UB *EATS ECUADOR;UBER;10/7/2024
959199090;Movistar;58.11;AKI PEDERNALES LC 8;PAYPAL;24/7/2024
999479950;CLARO;598.00;CARSEG S A HUNTER Q;ZARA;16/8/2024
999577767;CLARO;10.99;NETFLIX.COM;NETFLIX;23/4/2024
990352626;CLARO;3.35;UBR* PENDING.UBER.C;UBER;24/3/2024
995636427;Movistar;57.75;FYBECA;UBER;20/3/2024
999482308;CLARO;1.10;GOOGLE *TEMPORARY H;GOOGLE;15/2/2024
994087227;CLARO;125.00;ST LIFE;HOSTGATOR;21/5/2024
997608624;CLARO;;;;13/8/2024
995929709;Movistar;2.23;UBR* PENDING.UBER.C;UBER;27/1/2024
983965759;Movistar;10.64;UB *EATS ECUADOR;UBER;10/3/2024
980094059;CLARO;127.31;Pintulac;GITHUB;6/3/2024
989024112;Movistar;196.53;DIFARE S A;ZARA;6/7/2024
997192645;CLARO;59.96;TIA S A;ZARA;12/7/2024
986766323;CLARO;127.93;IMPORTADORA TOMEBAM;ADOBE;3/4/2024
986107129;CLARO;50.00; Paseo Shopping;SHOPIFY;28/5/2024
984659488;Movistar;808.94;SEGUROS EQUINOCCIAL;UBER;11/5/2024
969093972;CLARO;1.88;UBER *TRIP;UBER;29/6/2024
996427861;Movistar;24.07;UBER * PENDING;UBER;9/1/2024
999700950;CLARO;4.36;UBR* PENDING.UBER.C;UBER;3/6/2024
989863040;CLARO;1316.63;ARTEFACTA DATALINK ;LinkedIn;13/5/2024
998373173;Movistar;90.00; Quicentro;UBER;18/2/2024
999665229;Movistar;9.99;Spotify P27FB72B24;Spotify;24/7/2024
996048012;CNT;10.99;NETFLIX.COM;NETFLIX;3/8/2024
987099530;CLARO;10.99;NETFLIX.COM;NETFLIX;4/7/2024
991932333;CLARO;649.00;ESSENZA DRA MARIA J;ZARA;16/4/2024
987298203;Movistar;2.29;UBER * PENDING;UBER;17/7/2024
995345043;Movistar;2.71;UBER * PENDING;UBER;21/5/2024
999687086;CLARO;4.73;UBER * PENDING;UBER;12/5/2024
995719560;CLARO;7.58;UB *EATS ECUADOR;UBER;9/8/2024
984881931;CLARO;150.00;ST LIFE;HOSTGATOR;9/2/2024
998385175;CLARO;8.19;UBER * PENDING;UBER;8/4/2024
979090378;Movistar;12.61;UBER *TRIP;UBER;10/3/2024
985853740;CLARO;;;;10/7/2024
990291587;Movistar;88.94;PINTULAC PRODUCTOS ;GITHUB;27/8/2024
999849336;Movistar;3.30;UBER *TRIP;UBER;16/8/2024
999849336;Movistar;3.57;UBER *TRIP;UBER;2/7/2024
985442632;CLARO;140.00; Quicentro Sur;UBER;18/3/2024
985853740;CLARO;611.30;ORGU COSTA TALLERES;HOSTGATOR;9/1/2024
989438238;CLARO;;;;9/4/2024
995971310;Movistar;14.49;UB *EATS ECUADOR;UBER;2/6/2024
999622609;CLARO;2.25;UBER * PENDING;UBER;16/7/2024
992473328;CLARO;10.99;NETFLIX.COM;NETFLIX;4/2/2024
992656657;Movistar;2.81;UBER * PENDING;UBER;16/4/2024
995657630;CLARO;550.99;CASA BACA AGENCIA S;SHOPIFY;4/4/2024
996743830;Movistar;66.53;TVENTAS MEGA KYWI;AMAZON;11/5/2024
980052443;CLARO;90.00;HAPINESS SPA;PAYPAL;2/1/2024
994264029;CLARO;140.92;AMZN Mktp US;STARPLUS;20/7/2024
984673456;Movistar;11.80;UBER *TRIP;UBER;11/5/2024
984245784;Movistar;;;;25/6/2024
998767165;CLARO;2.99;APPLE.COM/BILL;APPLE;19/8/2024
999702070;Movistar;0.38;PAYU*DIDI;PAYPAL;21/1/2024
992711467;CNT;9.99;Spotify;Spotify;18/4/2024
998610567;Movistar;101.20;iJJi*48-QIKM;LinkedIn;4/7/2024
999352644;CLARO;224.00;SCALA ECUADOR KS;FACEBOOK;27/8/2024
994691011;CLARO;101.07;EL ESPANOL E044EC E;UBER;30/6/2024
992438664;Movistar;;;;12/8/2024
993891380;Movistar;203.20;EL FERRETERO HOME C;FACEBOOK;20/2/2024
988376151;CLARO;;;;17/4/2024
988016974;Movistar;220.00; Portoviejo;Spotify;17/3/2024
967413612;CLARO;;;;10/5/2024
990303991;Movistar;;;;21/7/2024
998593413;Movistar;10.99;NETFLIX.COM;NETFLIX;14/5/2024
962915869;Movistar;572.17;LA GANGA R C A S A;UBER;9/8/2024
991563606;CLARO;99.75;THECHILDRENSPLACE.C;APPLE;7/1/2024
995872660;Movistar;2.98;UBR* PENDING.UBER.C;UBER;8/8/2024
995302719;Movistar;79.13;AVIANCA;CANVA;19/6/2024
999484572;Movistar;12.90;APPLE.COM/BILL;APPLE;11/7/2024
999209030;CLARO;2.99;APPLE.COM/BILL;APPLE;11/5/2024
979057397;Movistar;10.99;NETFLIX.COM;NETFLIX;7/7/2024
969240307;CLARO;;;;29/1/2024
979096876;CNT;71.20;MUNICIPIO DE RUMINA;ADOBE;7/2/2024
999928976;CLARO;160.50;Sermasc Sas;STARPLUS;2/3/2024
983405662;Movistar;79.88;AIRBNB * HM4BTHC9DQ;AIRBNB;23/2/2024
984784732;Movistar;2.76;UBER * PENDING;UBER;19/3/2024
980884992;CLARO;111.71;KYWI MACHALA;CANVA;12/3/2024
999833512;Movistar;58.39;TIPTI1 PMZ;AMAZON;11/4/2024
983129830;CLARO;1000.00;CLINICA DE LA MUJER;UBER;22/3/2024
992724656;Movistar;60.00;HOSPITAL DEL DIA;LinkedIn;7/1/2024
939529562;Movistar;104.00;WWW.CENECUADOR.ORG;ADOBE;7/6/2024
997000701;CLARO;134.53;HIPERMARKET EL DORA;ADOBE;4/8/2024
997150969;CLARO;;;;9/4/2024
997833308;CLARO;300.00; Mall del Sur  ;UBER;18/7/2024
984025917;Movistar;153.55;HOTEL MARABA SAO PA;PAYPAL;12/5/2024
994924176;CLARO;75.89;FRG*NFLSHOP.COM;SHOPIFY;17/1/2024
992838607;Movistar;325.00;ST LIFE;HOSTGATOR;15/3/2024
995383939;Movistar;99.60;WWW.AEROLINEAS.COM.;UBER;13/3/2024
997134989;CLARO;;;;8/4/2024
979347991;CLARO;51.70;COMERCIAL MEGA KYWI;UBER;2/8/2024
960498007;CNT;68.00;ODONTOCENTER;UBER;21/7/2024
939223293;CLARO;4.91;UBER * PENDING;UBER;11/5/2024
996228997;Movistar;1.69;UBR* PENDING.UBER.C;UBER;7/5/2024
984295502;CLARO;60.00;KEVAJUST SMILE S.A.;STARPLUS;8/4/2024
969240307;CLARO;;;;6/3/2024
983740501;Movistar;;;;27/4/2024
987614245;Movistar;;;;27/7/2024
998610567;Movistar;99.08;iJJi*96-UCAW;CANVA;17/8/2024
987475252;Movistar;2.99;APPLE.COM/BILL;APPLE;30/1/2024
992134175;CLARO;166.26;INTERLAB SA;UBER;8/2/2024
958605192;Movistar;74.55;BATERIAS ECUADOR;UBER;2/4/2024
983872731;CLARO;;;;10/5/2024
999583275;CLARO;;;;14/4/2024
984050847;Movistar;2.79;UBR* PENDING.UBER.C;UBER;17/4/2024
983111218;Movistar;360.00; Sucursal Ambat;AMAZON;17/3/2024
959924297;CLARO;74.89;PLAYSTATION NETWORK;AIRBNB;2/2/2024
999482308;CLARO;1.10;GOOGLE *TEMPORARY H;GOOGLE;6/3/2024
960050990;Movistar;55.06;INSEAD;LinkedIn;31/3/2024
998327250;Movistar;1.99;APPLE.COM/BILL;APPLE;12/8/2024
984684308;Movistar;2.90;UBER *TRIP;UBER;2/3/2024
994641100;CLARO;;;;20/7/2024
984405781;Movistar;663.50;OVNIMART;ZARA;21/6/2024
991072891;Movistar;105.00;FUNDACION SANCHEZ A;ZARA;29/4/2024
998311113;Movistar;6.99;UBR* PENDING.UBER.C;UBER;21/7/2024
986230989;CLARO;53.87;KYWI LA CAMPINA;CANVA;4/4/2024
984807267;CLARO;;;;20/1/2024
995814307;Movistar;2.82;UBR* PENDING.UBER.C;UBER;29/7/2024
983192880;Movistar;2.95;UBER *TRIP;UBER;17/3/2024
998900839;CLARO;4.94;UBER * PENDING;UBER;14/6/2024
993230624;CLARO;15.13;Amazon Prime;AMAZON;24/8/2024
994098316;CLARO;54.46;FARMACIAS ECONOMICA;ZARA;17/7/2024
999602779;CLARO;105.00;NC TERAPIA FISICA;AMAZON;1/1/2024
984590937;CLARO;203.40;ACERO PUYO;FACEBOOK;26/6/2024
987420410;CLARO;2814.00;PAYPAL *UNITED PERF;PAYPAL;31/7/2024
996450926;CLARO;7.99;NETFLIX.COM;NETFLIX;12/4/2024
984699317;Movistar;60.00;DRA.CRISTINA DAVALO;CANVA;12/6/2024
993024042;CLARO;53.00;SUPER SANTAMARIA PA;PAYPAL;5/5/2024
994734652;CLARO;101.68;LATINOMEDICAL S.A.;STARPLUS;2/8/2024
984901252;CLARO;271.04;PHISIQUE PASEO SAN ;UBER;25/8/2024
993024042;CLARO;;;;17/7/2024
939939866;CLARO;2.42;UBR* PENDING.UBER.C;UBER;15/1/2024
999800807;Movistar;4.62;UBER * PENDING;UBER;17/3/2024
991125381;CLARO;52.00;WWW.ETORK.COM;UBER;7/2/2024
999804581;Movistar;82.56;SUPERTIENDA OLIMPIC;UBER;22/3/2024
999706360;Movistar;5.69;UBR* PENDING.UBER.C;UBER;27/2/2024
991952092;CLARO;3.56;UBER *TRIP;UBER;11/6/2024
999721397;Movistar;10.38;PAYPAL *BANDCAMP;PAYPAL;25/2/2024
983430877;Movistar;149.29;eBay O*18-10929-068;FACEBOOK;14/7/2024
999113727;CLARO;239.97;AMAZON.COM AMZN.COM;AMAZON;5/8/2024
